id,ivr_test_index,annotator,word_index,word,start_s,end_s
ivr-hi-0076,76,ann2,10,देखना,3.199,3.529
ivr-hi-0076,76,ann2,11,ज्यादा,3.519,3.919
ivr-hi-0076,76,ann2,12,पसंद,3.911,4.241
ivr-hi-0076,76,ann2,13,करती,4.241,4.621
ivr-hi-0076,76,ann2,14,हूँ,4.634,4.884
ivr-hi-0076,76,ann2,15,और,5.078,5.228
ivr-hi-0076,76,ann2,16,जब,5.222,5.412
ivr-hi-0076,76,ann2,17,भी,5.418,5.578
ivr-hi-0076,76,ann2,18,कभी,5.584,5.844
ivr-hi-0076,76,ann2,19,पिक्चर,5.831,6.141
ivr-hi-0076,76,ann2,20,लगती,6.151,6.481
ivr-hi-0076,76,ann2,21,है,6.492,6.662
ivr-hi-0076,76,ann2,22,तो,6.657,6.767
ivr-hi-0076,76,ann2,23,अपने,6.761,7.021
ivr-hi-0076,76,ann2,24,परिवार,7.029,7.409
ivr-hi-0076,76,ann2,25,वालो,7.401,7.711
ivr-hi-0076,76,ann2,26,के,7.7,7.88
ivr-hi-0076,76,ann2,27,साथ,7.876,8.166
ivr-hi-0076,76,ann2,28,वहाँ,8.165,8.455
ivr-hi-0076,76,ann2,29,जाकर,8.464,8.824
ivr-hi-0076,76,ann2,30,पिक्चर,8.826,9.316
ivr-hi-0076,76,ann2,31,जरूर,9.488,9.878
ivr-hi-0076,76,ann2,32,देखती,9.879,10.249
ivr-hi-0076,76,ann2,33,हूँ,10.25,10.432
ivr-hi-0077,77,ann1,0,सात,0.009,0.369
ivr-hi-0077,77,ann1,1,नवम्बर,0.364,1.154
ivr-hi-0077,77,ann1,2,दो,1.145,1.425
ivr-hi-0077,77,ann1,3,हज़ार,1.429,2.069
ivr-hi-0077,77,ann1,4,सत्रह,2.068,2.598
ivr-hi-0077,77,ann1,5,सितम्बर,2.6,3.41
ivr-hi-0077,77,ann1,6,उन्नीस,3.404,3.944
ivr-hi-0077,77,ann1,7,सौ,3.936,4.166
ivr-hi-0077,77,ann1,8,अस्सी,4.161,4.641
ivr-hi-0077,77,ann1,9,सात,5.178,5.598
ivr-hi-0077,77,ann1,10,मार्च,5.592,6.072
ivr-hi-0077,77,ann1,11,दो,6.065,6.315
ivr-hi-0077,77,ann1,12,हज़ार,6.302,6.812
ivr-hi-0077,77,ann1,13,पाँच,6.811,7.261
ivr-hi-0077,77,ann1,14,अठारह,7.248,7.868
ivr-hi-0077,77,ann1,15,फरवरी,7.863,8.453
ivr-hi-0077,77,ann1,16,दो,8.455,8.665
ivr-hi-0077,77,ann1,17,हज़ार,8.684,9.034
ivr-hi-0077,77,ann1,18,उन्नीस,9.058,9.508
ivr-hi-0077,77,ann1,19,छब्बीस,10.04,10.52
ivr-hi-0077,77,ann1,20,जनवरी,10.513,11.143
ivr-hi-0077,77,ann1,21,दो,11.151,11.311
ivr-hi-0077,77,ann1,22,हज़ार,11.317,11.667
ivr-hi-0077,77,ann1,23,आठ,11.672,11.942
ivr-hi-0078,78,ann1,0,दिक्कतों,0.01,0.62
ivr-hi-0078,78,ann1,1,का,0.615,0.905
ivr-hi-0078,78,ann1,2,सामना,0.898,1.448
ivr-hi-0078,78,ann1,3,करना,1.45,1.94
ivr-hi-0078,78,ann1,4,पड़ता,1.939,2.489
ivr-hi-0078,78,ann1,5,है,2.479,2.729
ivr-hi-0078,78,ann1,6,हमारे,3.199,3.849
ivr-hi-0078,78,ann1,7,जैसे,3.855,4.295
ivr-hi-0078,78,ann1,8,हमारे,4.279,4.779
ivr-hi-0078,78,ann1,9,जीवन,4.781,5.321
ivr-hi-0078,78,ann1,10,में,5.308,5.558
ivr-hi-0078,78,ann1,11,बिजली,5.874,6.394
ivr-hi-0078,78,ann1,12,कटौती,6.388,7.038
ivr-hi-0078,78,ann1,13,के,7.044,7.304
ivr-hi-0078,78,ann1,14,कारण,7.301,7.821
ivr-hi-0078,78,ann1,15,हमें,7.815,8.315
ivr-hi-0078,78,ann1,16,काफ़ी,8.702,9.312
ivr-hi-0078,78,ann1,17,दिक्कतों,9.885,10.425
ivr-hi-0078,78,ann1,18,का,10.413,10.603
ivr-hi-0078,78,ann1,19,सामना,10.593,11.053
ivr-hi-0078,78,ann1,20,करना,11.056,11.436
ivr-hi-0078,78,ann1,21,पड़ता,11.428,11.888
ivr-hi-0078,78,ann1,22,है,11.878,12.128
ivr-hi-0078,78,ann1,23,जैसे,12.11,12.63
ivr-hi-0078,78,ann1,24,कि,12.624,12.974
ivr-hi-0080,80,ann1,0,इसके,0.146,0.506
ivr-hi-0080,80,ann1,1,अलावा,0.507,0.977
ivr-hi-0080,80,ann1,2,यहाँ,2.066,2.466
ivr-hi-0080,80,ann1,3,पर,2.467,2.847
ivr-hi-0080,80,ann2,0,इसके,0.17,0.49
ivr-hi-0080,80,ann2,1,अलावा,0.49,0.99
ivr-hi-0080,80,ann2,2,यहाँ,2.066,2.446
ivr-hi-0080,80,ann2,3,पर,2.447,2.807
ivr-hi-0081,81,ann1,0,और,0.0,0.36
ivr-hi-0081,81,ann1,1,ट्रैकोनौलजी,1.13,1.92
ivr-hi-0081,81,ann1,2,सब,2.635,2.825
ivr-hi-0081,81,ann1,3,से,2.823,2.953
ivr-hi-0081,81,ann1,4,जादा,2.952,3.202
ivr-hi-0081,81,ann1,5,सब,3.79,3.97
ivr-hi-0081,81,ann1,6,से,3.965,4.085
ivr-hi-0081,81,ann1,7,जादा,4.083,4.533
ivr-hi-0081,81,ann1,8,अंगरेजी,5.002,5.512
ivr-hi-0081,81,ann1,9,को,5.5,5.9
ivr-hi-0081,81,ann2,0,और,0.011,0.361
ivr-hi-0081,81,ann2,1,ट्रैकोनौलजी,1.118,1.928
ivr-hi-0081,81,ann2,2,सब,2.671,2.821
ivr-hi-0081,81,ann2,3,से,2.817,2.947
ivr-hi-0081,81,ann2,4,जादा,2.952,3.262
ivr-hi-0081,81,ann2,5,सब,3.772,3.972
ivr-hi-0081,81,ann2,6,से,3.977,4.077
ivr-hi-0081,81,ann2,7,जादा,4.077,4.537
ivr-hi-0081,81,ann2,8,अंगरेजी,4.985,5.475
ivr-hi-0081,81,ann2,9,को,5.477,5.867
ivr-hi-0082,82,ann1,0,इस,0.077,0.467
ivr-hi-0082,82,ann1,1,समय,0.455,0.805
ivr-hi-0082,82,ann1,2,प्रचालन,0.808,1.488
ivr-hi-0082,82,ann1,3,बहुत,1.493,1.933
ivr-hi-0082,82,ann1,4,तेजी,2.334,2.584
ivr-hi-0082,82,ann1,5,से,2.589,2.779
ivr-hi-0082,82,ann1,6,है,2.778,3.198
ivr-hi-0082,82,ann1,7,और,3.189,3.549
ivr-hi-0082,82,ann1,8,यहाँ,4.076,4.366
ivr-hi-0082,82,ann1,9,के,4.363,4.473
ivr-hi-0082,82,ann1,10,लोग,4.468,4.778
ivr-hi-0082,82,ann1,11,सादी,4.781,5.151
ivr-hi-0082,82,ann1,12,वियाहों,5.155,5.485
ivr-hi-0082,82,ann1,13,में,5.486,5.616
ivr-hi-0082,82,ann1,14,भी,5.616,5.826
ivr-hi-0082,82,ann1,15,यही,5.825,6.075
ivr-hi-0082,82,ann1,16,खाना,6.073,6.573
ivr-hi-0082,82,ann2,0,इस,0.103,0.453
ivr-hi-0082,82,ann2,1,समय,0.449,0.789
ivr-hi-0082,82,ann2,2,प्रचालन,0.788,1.488
ivr-hi-0082,82,ann2,3,बहुत,1.48,1.89
ivr-hi-0082,82,ann2,4,तेजी,2.302,2.582
ivr-hi-0082,82,ann2,5,से,2.576,2.716
ivr-hi-0082,82,ann2,6,है,2.719,3.179
ivr-hi-0082,82,ann2,7,और,3.189,3.579
ivr-hi-0082,82,ann2,8,यहाँ,4.063,4.363
ivr-hi-0082,82,ann2,9,के,4.363,4.473
ivr-hi-0082,82,ann2,10,लोग,4.468,4.748
ivr-hi-0082,82,ann2,11,सादी,4.755,5.145
ivr-hi-0082,82,ann2,12,वियाहों,5.137,5.527
ivr-hi-0082,82,ann2,13,में,5.525,5.635
ivr-hi-0082,82,ann2,14,भी,5.636,5.836
ivr-hi-0082,82,ann2,15,यही,5.831,6.071
ivr-hi-0082,82,ann2,16,खाना,6.073,6.583
ivr-hi-0083,83,ann1,0,भारत,0.164,0.604
ivr-hi-0083,83,ann1,1,और,0.605,0.845
ivr-hi-0083,83,ann1,2,अदर,0.849,1.189
ivr-hi-0083,83,ann1,3,देस,1.188,1.508
ivr-hi-0083,83,ann1,4,के,1.511,1.761
ivr-hi-0083,83,ann1,5,हिसाब,2.219,2.629
ivr-hi-0083,83,ann1,6,से,2.629,3.139
ivr-hi-0083,83,ann1,7,भारत,3.133,3.533
ivr-hi-0083,83,ann1,8,की,3.527,3.667
ivr-hi-0083,83,ann1,9,जो,3.661,3.881
ivr-hi-0083,83,ann1,10,कल्चर,3.881,4.501
ivr-hi-0083,83,ann1,11,कृसी,4.496,5.036
ivr-hi-0083,83,ann1,12,विभाग,5.378,5.768
ivr-hi-0083,83,ann1,13,है,5.764,5.854
ivr-hi-0083,83,ann1,14,वो,5.85,5.95
ivr-hi-0083,83,ann1,15,सब,5.945,6.055
ivr-hi-0083,83,ann1,16,से,6.065,6.305
ivr-hi-0083,83,ann1,17,अलग,6.299,6.629
ivr-hi-0083,83,ann1,18,है,6.63,6.81
ivr-hi-0083,83,ann1,19,क्योंकि,6.811,7.231
ivr-hi-0083,83,ann1,20,भारत,7.221,7.601
ivr-hi-0083,83,ann1,21,में,7.599,7.949
ivr-hi-0083,83,ann2,0,भारत,0.156,0.626
ivr-hi-0083,83,ann2,1,और,0.629,0.869
ivr-hi-0083,83,ann2,2,अदर,0.865,1.225
ivr-hi-0083,83,ann2,3,देस,1.227,1.507
ivr-hi-0083,83,ann2,4,के,1.503,1.793
ivr-hi-0083,83,ann2,5,हिसाब,2.235,2.725
ivr-hi-0083,83,ann2,6,से,2.724,3.254
ivr-hi-0083,83,ann2,7,भारत,3.251,3.531
ivr-hi-0083,83,ann2,8,की,3.527,3.657
ivr-hi-0083,83,ann2,9,जो,3.661,3.891
ivr-hi-0083,83,ann2,10,कल्चर,3.881,4.501
ivr-hi-0083,83,ann2,11,कृसी,4.488,4.978
ivr-hi-0083,83,ann2,12,विभाग,5.386,5.746
ivr-hi-0083,83,ann2,13,है,5.748,5.848
ivr-hi-0083,83,ann2,14,वो,5.842,5.942
ivr-hi-0083,83,ann2,15,सब,5.937,6.077
ivr-hi-0083,83,ann2,16,से,6.087,6.257
ivr-hi-0083,83,ann2,17,अलग,6.268,6.618
ivr-hi-0083,83,ann2,18,है,6.614,6.854
ivr-hi-0083,83,ann2,19,क्योंकि,6.851,7.211
ivr-hi-0083,83,ann2,20,भारत,7.205,7.695
ivr-hi-0083,83,ann2,21,में,7.693,7.943
ivr-hi-0084,84,ann1,0,टमाटर,0.01,0.38
ivr-hi-0084,84,ann1,1,मटर,0.378,0.658
ivr-hi-0084,84,ann1,2,डाल,0.656,0.876
ivr-hi-0084,84,ann1,3,के,0.875,0.955
ivr-hi-0084,84,ann1,4,फ्राई,0.953,1.303
ivr-hi-0084,84,ann1,5,करते,1.303,1.623
ivr-hi-0084,84,ann1,6,हैं,1.622,1.932
ivr-hi-0084,84,ann2,0,टमाटर,0.018,0.368
ivr-hi-0084,84,ann2,1,मटर,0.365,0.635
ivr-hi-0084,84,ann2,2,डाल,0.634,0.884
ivr-hi-0084,84,ann2,3,के,0.887,0.987
ivr-hi-0084,84,ann2,4,फ्राई,0.988,1.308
ivr-hi-0084,84,ann2,5,करते,1.307,1.617
ivr-hi-0084,84,ann2,6,हैं,1.616,1.896
ivr-hi-0085,85,ann1,0,फ्रांस,0.0,0.73
ivr-hi-0085,85,ann1,1,अमेरिका,0.98,1.76
ivr-hi-0085,85,ann1,2,अफगानिस्तान,1.868,2.908
ivr-hi-0085,85,ann1,3,भूटान,3.339,3.889
ivr-hi-0085,85,ann1,4,चीन,3.892,4.272
ivr-hi-0085,85,ann2,0,फ्रांस,0.012,0.642
ivr-hi-0085,85,ann2,1,अमेरिका,0.964,1.674
ivr-hi-0085,85,ann2,2,अफगानिस्तान,1.708,3.008
ivr-hi-0085,85,ann2,3,भूटान,3.296,3.786
ivr-hi-0085,85,ann2,4,चीन,3.796,4.256
ivr-hi-0086,86,ann1,0,संभूनाथ,0.008,0.828
ivr-hi-0086,86,ann1,1,गोपीनाथ,0.868,1.668
ivr-hi-0086,86,ann1,2,छविनाथ,2.09,2.74
ivr-hi-0086,86,ann1,3,रंगलाल,2.895,3.692
ivr-hi-0086,86,ann1,4,सोहनलाल,4.097,4.667
ivr-hi-0086,86,ann2,0,संभूनाथ,0.033,0.843
ivr-hi-0086,86,ann2,1,गोपीनाथ,0.839,1.699
ivr-hi-0086,86,ann2,2,छविनाथ,2.08,2.76
ivr-hi-0086,86,ann2,3,रंगलाल,2.881,3.761
ivr-hi-0086,86,ann2,4,सोहनलाल,4.082,4.752
ivr-hi-0087,87,ann1,0,कुर्ती,0.0,0.33
ivr-hi-0087,87,ann1,1,न,0.323,0.463
ivr-hi-0087,87,ann1,2,सिकुड़ा,0.473,0.883
ivr-hi-0087,87,ann1,3,न,1.138,1.278
ivr-hi-0087,87,ann1,4,सिकुड़नपन,1.285,1.825
ivr-hi-0087,87,ann1,5,में,1.829,1.999
ivr-hi-0087,87,ann1,6,आया,1.995,2.225
ivr-hi-0087,87,ann1,7,ना,2.236,2.396
ivr-hi-0087,87,ann1,8,कुछ,2.394,2.734
ivr-hi-0087,87,ann1,9,कुर्ती,3.077,3.397
ivr-hi-0087,87,ann1,10,हमें,3.393,3.623
ivr-hi-0087,87,ann1,11,बोहोत,3.617,3.897
ivr-hi-0087,87,ann1,12,अच्छा,3.9,4.16
ivr-hi-0087,87,ann1,13,लगा,4.158,4.598
ivr-hi-0087,87,ann1,14,कुर्ती,5.198,5.528
ivr-hi-0087,87,ann1,15,हम,5.523,5.723
ivr-hi-0087,87,ann1,16,पेहेन,5.714,5.974
ivr-hi-0087,87,ann1,17,के,5.997,6.117
ivr-hi-0087,87,ann1,18,बोहोत,6.113,6.353
ivr-hi-0087,87,ann1,19,अच्छा,6.354,6.674
ivr-hi-0087,87,ann1,20,लगा,6.671,6.961
ivr-hi-0087,87,ann1,21,हमें,6.962,7.254
ivr-hi-0087,87,ann1,22,कुर्ती,7.777,8.387
ivr-hi-0087,87,ann2,0,कुर्ती,0.007,0.317
ivr-hi-0087,87,ann2,1,न,0.306,0.446
ivr-hi-0087,87,ann2,2,सिकुड़ा,0.439,0.889
ivr-hi-0087,87,ann2,3,न,1.135,1.255
ivr-hi-0087,87,ann2,4,सिकुड़नपन,1.263,1.833
ivr-hi-0087,87,ann2,5,में,1.837,1.997
ivr-hi-0087,87,ann2,6,आया,1.995,2.195
ivr-hi-0087,87,ann2,7,ना,2.186,2.396
ivr-hi-0087,87,ann2,8,कुछ,2.394,2.724
ivr-hi-0087,87,ann2,9,कुर्ती,3.077,3.387
ivr-hi-0087,87,ann2,10,हमें,3.384,3.624
ivr-hi-0087,87,ann2,11,बोहोत,3.617,3.887
ivr-hi-0087,87,ann2,12,अच्छा,3.884,4.164
ivr-hi-0087,87,ann2,13,लगा,4.168,4.578
ivr-hi-0087,87,ann2,14,कुर्ती,5.215,5.515
ivr-hi-0087,87,ann2,15,हम,5.506,5.736
ivr-hi-0087,87,ann2,16,पेहेन,5.731,6.001
ivr-hi-0087,87,ann2,17,के,5.988,6.098
ivr-hi-0087,87,ann2,18,बोहोत,6.097,6.347
ivr-hi-0087,87,ann2,19,अच्छा,6.346,6.666
ivr-hi-0087,87,ann2,20,लगा,6.671,6.951
ivr-hi-0087,87,ann2,21,हमें,6.945,7.295
ivr-hi-0087,87,ann2,22,कुर्ती,7.785,8.405
ivr-hi-0088,88,ann1,0,सूट,0.01,0.39
ivr-hi-0088,88,ann1,1,जो,0.384,0.654
ivr-hi-0088,88,ann1,2,पेहनी,0.659,0.989
ivr-hi-0088,88,ann1,3,थीं,0.996,1.416
ivr-hi-0088,88,ann1,4,वो,1.648,1.828
ivr-hi-0088,88,ann1,5,सूट,1.832,2.232
ivr-hi-0088,88,ann1,6,उनका,2.219,2.579
ivr-hi-0088,88,ann1,7,और,2.569,2.709
ivr-hi-0088,88,ann1,8,साड़ी,2.706,3.066
ivr-hi-0088,88,ann1,9,मतलब,3.055,3.535
ivr-hi-0088,88,ann1,10,साड़ी,3.829,4.129
ivr-hi-0088,88,ann1,11,का,4.116,4.246
ivr-hi-0088,88,ann1,12,ब्लाउज़,4.254,4.614
ivr-hi-0088,88,ann1,13,जो,4.616,4.766
ivr-hi-0088,88,ann1,14,था,4.765,5.155
ivr-hi-0088,88,ann1,15,उसमें,5.701,5.951
ivr-hi-0088,88,ann1,16,का,5.951,6.051
ivr-hi-0088,88,ann1,17,भी,6.051,6.201
ivr-hi-0088,88,ann1,18,हम,6.201,6.411
ivr-hi-0088,88,ann1,19,देख,6.413,6.603
ivr-hi-0088,88,ann1,20,के,6.6,7.0
ivr-hi-0088,88,ann1,21,मुझे,7.0,7.3
ivr-hi-0088,88,ann1,22,बहुत,7.299,7.579
ivr-hi-0088,88,ann1,23,काफ़ी,7.586,7.866
ivr-hi-0088,88,ann1,24,अच्छा,7.873,8.123
ivr-hi-0088,88,ann1,25,लगा,8.123,8.503
ivr-hi-0088,88,ann1,26,उसका,8.947,9.227
ivr-hi-0088,88,ann1,27,भी,9.221,9.371
ivr-hi-0088,88,ann1,28,हम,9.383,9.643
ivr-hi-0088,88,ann1,29,मतलब,9.646,9.896
ivr-hi-0088,88,ann1,30,ट्राई,9.895,10.175
ivr-hi-0088,88,ann1,31,किए,10.17,10.42
ivr-hi-0088,88,ann1,32,हैं,10.407,10.557
ivr-hi-0088,88,ann1,33,बनाने,10.544,10.914
ivr-hi-0088,88,ann1,34,का,10.919,11.169
ivr-hi-0088,88,ann1,35,ताकि,11.555,11.715
ivr-hi-0088,88,ann1,36,हम,11.705,11.895
ivr-hi-0088,88,ann1,37,बना,11.905,12.155
ivr-hi-0088,88,ann1,38,सकें,12.154,12.584
ivr-hi-0089,89,ann1,0,हिल्स,0.047,0.467
ivr-hi-0089,89,ann1,1,स्टेसन,0.468,0.928
ivr-hi-0089,89,ann1,2,है,0.928,1.119
ivr-hi-0089,89,ann2,0,हिल्स,0.042,0.462
ivr-hi-0089,89,ann2,1,स्टेसन,0.462,0.942
ivr-hi-0089,89,ann2,2,है,0.945,1.119
ivr-hi-0090,90,ann1,0,नहीं,0.063,0.323
ivr-hi-0090,90,ann1,1,भाई,0.324,0.684
ivr-hi-0090,90,ann1,2,अच्छा,1.236,1.676
ivr-hi-0090,90,ann2,0,नहीं,0.061,0.331
ivr-hi-0090,90,ann2,1,भाई,0.343,0.623
ivr-hi-0090,90,ann2,2,अच्छा,1.225,1.565
ivr-hi-0091,91,ann1,0,तो,0.039,0.249
ivr-hi-0091,91,ann1,1,आप,0.248,0.548
ivr-hi-0091,91,ann1,2,उठाकर,0.764,1.234
ivr-hi-0091,91,ann1,3,देखिए,1.233,1.653
ivr-hi-0091,91,ann1,4,पिछले,1.653,2.333
ivr-hi-0091,91,ann2,0,तो,0.03,0.25
ivr-hi-0091,91,ann2,1,आप,0.257,0.507
ivr-hi-0091,91,ann2,2,उठाकर,0.762,1.142
ivr-hi-0091,91,ann2,3,देखिए,1.146,1.576
ivr-hi-0091,91,ann2,4,पिछले,1.65,2.3
ivr-hi-0092,92,ann1,0,चौदा,0.002,0.382
ivr-hi-0092,92,ann1,1,हज़ार,0.382,0.772
ivr-hi-0092,92,ann1,2,पान,1.127,1.417
ivr-hi-0092,92,ann1,3,सो,1.415,1.785
ivr-hi-0092,92,ann1,4,बीस,2.112,2.532
ivr-hi-0092,92,ann2,0,चौदा,0.002,0.322
ivr-hi-0092,92,ann2,1,हज़ार,0.321,0.781
ivr-hi-0092,92,ann2,2,पान,1.124,1.404
ivr-hi-0092,92,ann2,3,सो,1.403,1.763
ivr-hi-0092,92,ann2,4,बीस,2.109,2.539
ivr-hi-0093,93,ann1,0,अट्ठावन,0.027,0.577
ivr-hi-0093,93,ann1,1,हज़ार,0.575,0.985
ivr-hi-0093,93,ann1,2,नौ,1.328,1.608
ivr-hi-0093,93,ann1,3,सौ,1.608,1.868
ivr-hi-0093,93,ann1,4,तीस,2.099,2.459
ivr-hi-0093,93,ann2,0,अट्ठावन,0.033,0.563
ivr-hi-0093,93,ann2,1,हज़ार,0.566,1.016
ivr-hi-0093,93,ann2,2,नौ,1.328,1.578
ivr-hi-0093,93,ann2,3,सौ,1.578,1.888
ivr-hi-0093,93,ann2,4,तीस,2.105,2.575
ivr-hi-0094,94,ann1,0,भां,0.116,0.406
ivr-hi-0094,94,ann1,1,का,0.403,0.783
ivr-hi-0094,94,ann1,2,मौसम,1.5,1.94
ivr-hi-0094,94,ann1,3,कैसा,1.939,2.279
ivr-hi-0094,94,ann1,4,क्या,2.277,2.457
ivr-hi-0094,94,ann1,5,रेहता,2.455,2.815
ivr-hi-0094,94,ann1,6,हे,2.815,3.115
ivr-hi-0094,94,ann1,7,बर्फ़ीला,3.214,3.714
ivr-hi-0094,94,ann1,8,छेत्र,3.718,4.108
ivr-hi-0094,94,ann1,9,हे,4.108,4.358
ivr-hi-0095,95,ann1,0,अट्ठाइस,0.044,0.544
ivr-hi-0095,95,ann1,1,चार,1.47,1.73
ivr-hi-0095,95,ann1,2,सौ,1.73,1.86
ivr-hi-0095,95,ann1,3,बत्तीस,1.86,2.5
ivr-hi-0095,95,ann1,4,नौ,3.28,3.53
ivr-hi-0095,95,ann1,5,हज़ार,3.53,3.92
ivr-hi-0095,95,ann1,6,छे,3.916,4.146
ivr-hi-0095,95,ann1,7,सौ,4.141,4.441
ivr-hi-0095,95,ann1,8,छब्बीस,4.441,5.031
ivr-hi-0095,95,ann2,0,अट्ठाइस,0.094,0.535
ivr-hi-0095,95,ann2,1,चार,1.475,1.725
ivr-hi-0095,95,ann2,2,सौ,1.725,1.875
ivr-hi-0095,95,ann2,3,बत्तीस,1.87,2.46
ivr-hi-0095,95,ann2,4,नौ,3.265,3.505
ivr-hi-0095,95,ann2,5,हज़ार,3.505,3.925
ivr-hi-0095,95,ann2,6,छे,3.926,4.146
ivr-hi-0095,95,ann2,7,सौ,4.146,4.406
ivr-hi-0095,95,ann2,8,छब्बीस,4.411,5.021
ivr-hi-0098,98,ann1,0,क्या,0.0,0.07
ivr-hi-0098,98,ann1,1,होता,0.079,0.439
ivr-hi-0098,98,ann1,2,है,0.437,0.627
ivr-hi-0098,98,ann1,3,आत्मविश्वास,0.622,1.612
ivr-hi-0098,98,ann1,4,और,1.859,2.109
ivr-hi-0098,98,ann1,5,आत्मसम्मान,2.275,3.275
ivr-hi-0098,98,ann1,6,बनाने,3.847,4.397
ivr-hi-0098,98,ann1,7,के,4.39,4.5
ivr-hi-0098,98,ann1,8,लिए,4.494,4.774
ivr-hi-0098,98,ann1,9,भी,4.772,5.002
ivr-hi-0098,98,ann1,10,किया,5.003,5.203
ivr-hi-0098,98,ann1,11,जा,5.188,5.358
ivr-hi-0098,98,ann1,12,सकता,5.349,5.759
ivr-hi-0098,98,ann1,13,है,5.777,5.967
ivr-hi-0098,98,ann1,14,जैसेकि,6.713,7.453
ivr-hi-0098,98,ann1,15,अगर,7.442,7.762
ivr-hi-0098,98,ann1,16,मैं,7.765,7.985
ivr-hi-0098,98,ann1,17,आप,7.985,8.305
ivr-hi-0098,98,ann1,18,देखे,8.309,8.759
ivr-hi-0098,98,ann1,19,तो,8.759,9.069
ivr-hi-0098,98,ann1,20,कोई,10.089,10.259
ivr-hi-0098,98,ann1,21,अगर,10.25,10.71
ivr-hi-0098,98,ann1,22,क्रिकेट,10.701,11.081
ivr-hi-0098,98,ann1,23,खेलता,11.083,11.483
ivr-hi-0098,98,ann1,24,है,11.476,11.679
ivr-hi-0099,99,ann1,0,किशोर,0.002,0.472
ivr-hi-0099,99,ann1,1,कुमार,0.556,1.056
ivr-hi-0099,99,ann1,2,कहाँ,1.207,1.517
ivr-hi-0099,99,ann1,3,से,1.517,1.827
ivr-hi-0099,99,ann1,4,है,1.83,2.17
ivr-hi-0099,99,ann2,0,किशोर,0.0,0.49
ivr-hi-0099,99,ann2,1,कुमार,0.554,1.054
ivr-hi-0099,99,ann2,2,कहाँ,1.209,1.519
ivr-hi-0099,99,ann2,3,से,1.517,1.807
ivr-hi-0099,99,ann2,4,है,1.807,2.167
ivr-hi-0101,101,ann1,0,क्या,0.022,0.482
ivr-hi-0101,101,ann1,1,पैट,0.622,0.952
ivr-hi-0101,101,ann1,2,फूड,0.947,1.527
ivr-hi-0101,101,ann1,3,आइटम्स,1.521,2.271
ivr-hi-0101,101,ann1,4,पर,2.27,2.77
ivr-hi-0101,101,ann1,5,कोई,3.182,3.612
ivr-hi-0101,101,ann1,6,ऑफर,3.611,4.051
ivr-hi-0101,101,ann1,7,है,4.049,4.509
ivr-hi-0101,101,ann2,0,क्या,0.008,0.468
ivr-hi-0101,101,ann2,1,पैट,0.609,0.999
ivr-hi-0101,101,ann2,2,फूड,1.01,1.53
ivr-hi-0101,101,ann2,3,आइटम्स,1.525,2.285
ivr-hi-0101,101,ann2,4,पर,2.284,2.774
ivr-hi-0101,101,ann2,5,कोई,3.182,3.582
ivr-hi-0101,101,ann2,6,ऑफर,3.58,4.05
ivr-hi-0101,101,ann2,7,है,4.049,4.469
ivr-hi-0102,102,ann1,0,क्या,0.02,0.27
ivr-hi-0102,102,ann1,1,मुझे,0.264,0.804
ivr-hi-0102,102,ann1,2,तुरंत,0.806,1.216
ivr-hi-0102,102,ann1,3,मैथ्यू,1.217,1.877
ivr-hi-0102,102,ann1,4,टैकसिएर,1.986,2.766
ivr-hi-0102,102,ann1,5,कोकोनट,3.15,3.77
ivr-hi-0102,102,ann1,6,सिरप,3.773,4.303
ivr-hi-0102,102,ann1,7,मिल,4.396,4.686
ivr-hi-0102,102,ann1,8,सकता,4.683,5.243
ivr-hi-0102,102,ann1,9,है,5.24,5.471
ivr-hi-0103,103,ann1,0,अगर,0.005,0.385
ivr-hi-0103,103,ann1,1,मुझे,0.38,1.06
ivr-hi-0103,103,ann1,2,भारत,1.799,2.339
ivr-hi-0103,103,ann1,3,में,2.337,2.737
ivr-hi-0103,103,ann1,4,तस्वीरें,2.741,3.331
ivr-hi-0103,103,ann1,5,खिंचाने,3.333,4.003
ivr-hi-0103,103,ann1,6,का,4.006,4.256
ivr-hi-0103,103,ann1,7,मौका,4.253,4.703
ivr-hi-0103,103,ann1,8,मिले,4.71,5.26
ivr-hi-0103,103,ann1,9,और,5.272,5.452
ivr-hi-0103,103,ann1,10,उसे,5.448,5.918
ivr-hi-0104,104,ann1,0,हमें,0.006,0.426
ivr-hi-0104,104,ann1,1,मेरे,0.581,0.921
ivr-hi-0104,104,ann1,2,को,0.909,1.069
ivr-hi-0104,104,ann1,3,अगर,1.055,1.375
ivr-hi-0104,104,ann1,4,तस्वीरे,1.376,1.826
ivr-hi-0104,104,ann1,5,खिंचवानी,1.82,2.35
ivr-hi-0104,104,ann1,6,पड़े,2.345,2.665
ivr-hi-0104,104,ann1,7,तो,2.673,2.763
ivr-hi-0104,104,ann1,8,मैं,2.775,2.985
ivr-hi-0104,104,ann1,9,भारत,3.569,3.939
ivr-hi-0104,104,ann1,10,की,3.95,4.12
ivr-hi-0104,104,ann1,11,काफ़ी,4.115,4.555
ivr-hi-0104,104,ann1,12,सुन्दर,4.552,4.832
ivr-hi-0104,104,ann1,13,सुन्दर,4.829,5.199
ivr-hi-0104,104,ann1,14,जगाहों,5.194,5.684
ivr-hi-0104,104,ann1,15,कि,5.682,5.822
ivr-hi-0104,104,ann1,16,तस्वीरें,5.82,6.3
